split,symbol,timeframe,strategy_type,strategy_id,holding_bars,cost_scenario,d1_trade_count,d2_trade_count,trade_count_delta,d1_average_net_return,d2_average_net_return,average_net_return_delta
validation,BTCUSDT,1h,signal,trend_sma20_cross_above_sma50,12,high_50bps,98,98,0,-0.0057745502924838859,-0.0057745502924838859,0
validation,BTCUSDT,1h,signal,trend_sma20_cross_above_sma50,12,low_20bps,98,98,0,-0.0027873927091274196,-0.0027873927091274196,0
validation,BTCUSDT,1h,signal,trend_sma20_cross_above_sma50,24,base_30bps,95,95,0,-0.0052084046928356602,-0.0052084046928356602,0
validation,BTCUSDT,1h,signal,trend_sma20_cross_above_sma50,24,high_50bps,95,95,0,-0.0071960017770637055,-0.0071960017770637055,0
validation,BTCUSDT,1h,signal,trend_sma20_cross_above_sma50,24,low_20bps,95,95,0,-0.0042131149550147448,-0.0042131149550147448,0
validation,BTCUSDT,1h,signal,trend_sma20_cross_above_sma50,4,base_30bps,104,104,0,-0.0042910185413819564,-0.0042910185413819564,0
validation,BTCUSDT,1h,signal,trend_sma20_cross_above_sma50,4,high_50bps,104,104,0,-0.0062804485663468627,-0.0062804485663468627,0
validation,BTCUSDT,1h,signal,trend_sma20_cross_above_sma50,4,low_20bps,104,104,0,-0.0032948109580278775,-0.0032948109580278775,0
validation,BTCUSDT,4h,baseline,always_flat,,base_30bps,0,0,0,,,
validation,BTCUSDT,4h,baseline,always_flat,,high_50bps,0,0,0,,,
validation,BTCUSDT,4h,baseline,always_flat,,low_20bps,0,0,0,,,
validation,BTCUSDT,4h,baseline,periodic_entry_baseline,1,base_30bps,50,50,0,-0.0041289697828607499,-0.0041289697828607499,0
validation,BTCUSDT,4h,baseline,periodic_entry_baseline,1,high_50bps,50,50,0,-0.0061187235818115316,-0.0061187235818115316,0
validation,BTCUSDT,4h,baseline,periodic_entry_baseline,1,low_20bps,50,50,0,-0.0031326000696021384,-0.0031326000696021384,0
validation,BTCUSDT,4h,baseline,periodic_entry_baseline,3,base_30bps,50,50,0,-0.0041960042160465337,-0.0041960042160465337,0
validation,BTCUSDT,4h,baseline,periodic_entry_baseline,3,high_50bps,50,50,0,-0.0061856240799655175,-0.0061856240799655175,0
validation,BTCUSDT,4h,baseline,periodic_entry_baseline,3,low_20bps,50,50,0,-0.00319970157078864,-0.00319970157078864,0
validation,BTCUSDT,4h,baseline,periodic_entry_baseline,6,base_30bps,50,50,0,-0.0025341981454210603,-0.0025341981454210603,0
validation,BTCUSDT,4h,baseline,periodic_entry_baseline,6,high_50bps,50,50,0,-0.0045271383036771737,-0.0045271383036771737,0
validation,BTCUSDT,4h,baseline,periodic_entry_baseline,6,low_20bps,50,50,0,-0.0015362328619420774,-0.0015362328619420774,0
validation,BTCUSDT,4h,baseline,segment_buy_and_hold,,base_30bps,2,2,0,0.44743434588528708,0.44743434588528708,0
validation,BTCUSDT,4h,baseline,segment_buy_and_hold,,high_50bps,2,2,0,0.44454236700341387,0.44454236700341387,0
validation,BTCUSDT,4h,baseline,segment_buy_and_hold,,low_20bps,2,2,0,0.44888250503482674,0.44888250503482674,0
validation,BTCUSDT,4h,signal,breakout_close_above_prior_high_20,1,base_30bps,73,73,0,-0.00032788072965604366,-0.00032788072965604366,0
validation,BTCUSDT,4h,signal,breakout_close_above_prior_high_20,1,high_50bps,73,73,0,-0.002325229117819965,-0.002325229117819965,0
validation,BTCUSDT,4h,signal,breakout_close_above_prior_high_20,1,low_20bps,73,73,0,0.00067229197605350049,0.00067229197605350049,0
validation,BTCUSDT,4h,signal,breakout_close_above_prior_high_20,3,base_30bps,60,60,0,0.0020416618862636347,0.0020416618862636347,0
validation,BTCUSDT,4h,signal,breakout_close_above_prior_high_20,3,high_50bps,60,60,0,3.9579143671521676e-05,3.9579143671521676e-05,0
validation,BTCUSDT,4h,signal,breakout_close_above_prior_high_20,3,low_20bps,60,60,0,0.003044205321139058,0.003044205321139058,0
validation,BTCUSDT,4h,signal,breakout_close_above_prior_high_20,6,base_30bps,52,52,0,0.00078332133187992232,0.00078332133187992232,0
validation,BTCUSDT,4h,signal,breakout_close_above_prior_high_20,6,high_50bps,52,52,0,-0.0012162472418866127,-0.0012162472418866127,0
validation,BTCUSDT,4h,signal,breakout_close_above_prior_high_20,6,low_20bps,52,52,0,0.0017846057960861296,0.0017846057960861296,0
validation,BTCUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,1,base_30bps,97,97,0,-0.0026889483332808791,-0.0026889483332808791,0
validation,BTCUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,1,high_50bps,97,97,0,-0.0046815793001208144,-0.0046815793001208144,0
validation,BTCUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,1,low_20bps,97,97,0,-0.0016911378774810454,-0.0016911378774810454,0
validation,BTCUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,3,base_30bps,55,55,0,-0.0029213358972334964,-0.0029213358972334964,0
validation,BTCUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,3,high_50bps,55,55,0,-0.0049135025529084475,-0.0049135025529084475,0
validation,BTCUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,3,low_20bps,55,55,0,-0.0019237579453658257,-0.0019237579453658257,0
validation,BTCUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,6,base_30bps,39,39,0,0.0013339761339503425,0.0013339761339503425,0
validation,BTCUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,6,high_50bps,39,39,0,-0.00066669265003529488,-0.00066669265003529488,0
validation,BTCUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,6,low_20bps,39,39,0,0.0023358115286993418,0.0023358115286993418,0
validation,BTCUSDT,4h,signal,mean_reversion_rsi14_below_30,1,base_30bps,45,45,0,-0.0039804823063423391,-0.0039804823063423391,0
validation,BTCUSDT,4h,signal,mean_reversion_rsi14_below_30,1,high_50bps,45,45,0,-0.0059705327837901662,-0.0059705327837901662,0
validation,BTCUSDT,4h,signal,mean_reversion_rsi14_below_30,1,low_20bps,45,45,0,-0.0029839640312520018,-0.0029839640312520018,0
validation,BTCUSDT,4h,signal,mean_reversion_rsi14_below_30,3,base_30bps,29,29,0,-0.0029755510463151868,-0.0029755510463151868,0
validation,BTCUSDT,4h,signal,mean_reversion_rsi14_below_30,3,high_50bps,29,29,0,-0.0049676093799328296,-0.0049676093799328296,0
validation,BTCUSDT,4h,signal,mean_reversion_rsi14_below_30,3,low_20bps,29,29,0,-0.0019780273367448762,-0.0019780273367448762,0
validation,BTCUSDT,4h,signal,mean_reversion_rsi14_below_30,6,base_30bps,21,21,0,4.0424035174389081e-05,4.0424035174389081e-05,0
validation,BTCUSDT,4h,signal,mean_reversion_rsi14_below_30,6,high_50bps,21,21,0,-0.0019576602271969162,-0.0019576602271969162,0
validation,BTCUSDT,4h,signal,mean_reversion_rsi14_below_30,6,low_20bps,21,21,0,0.0010409652300775781,0.0010409652300775781,0
validation,BTCUSDT,4h,signal,momentum_return_12_positive,1,base_30bps,591,591,0,-0.0022544105997962184,-0.0022544105997962184,0
validation,BTCUSDT,4h,signal,momentum_return_12_positive,1,high_50bps,591,591,0,-0.0042479097745463639,-0.0042479097745463639,0
validation,BTCUSDT,4h,signal,momentum_return_12_positive,1,low_20bps,591,591,0,-0.001256165388667843,-0.001256165388667843,0
validation,BTCUSDT,4h,signal,momentum_return_12_positive,3,base_30bps,327,327,0,-0.0010068024059312352,-0.0010068024059312352,0
validation,BTCUSDT,4h,signal,momentum_return_12_positive,3,high_50bps,327,327,0,-0.0030027943062131321,-0.0030027943062131321,0
validation,BTCUSDT,4h,signal,momentum_return_12_positive,3,low_20bps,327,327,0,-7.3089618684083596e-06,-7.3089618684083596e-06,0
validation,BTCUSDT,4h,signal,momentum_return_12_positive,6,base_30bps,202,202,0,-0.0011920499277270164,-0.0011920499277270164,0
validation,BTCUSDT,4h,signal,momentum_return_12_positive,6,high_50bps,202,202,0,-0.0031876717028129259,-0.0031876717028129259,0
validation,BTCUSDT,4h,signal,momentum_return_12_positive,6,low_20bps,202,202,0,-0.00019274182394880094,-0.00019274182394880094,0
validation,BTCUSDT,4h,signal,trend_sma20_cross_above_sma50,1,base_30bps,20,20,0,-0.0012170426078360497,-0.0012170426078360497,0
validation,BTCUSDT,4h,signal,trend_sma20_cross_above_sma50,1,high_50bps,20,20,0,-0.0032126144474597163,-0.0032126144474597163,0
validation,BTCUSDT,4h,signal,trend_sma20_cross_above_sma50,1,low_20bps,20,20,0,-0.00021775950925301824,-0.00021775950925301824,0
validation,BTCUSDT,4h,signal,trend_sma20_cross_above_sma50,3,base_30bps,20,20,0,-0.0010928863324958793,-0.0010928863324958793,0
validation,BTCUSDT,4h,signal,trend_sma20_cross_above_sma50,3,high_50bps,20,20,0,-0.0030887062367916107,-0.0030887062367916107,0
validation,BTCUSDT,4h,signal,trend_sma20_cross_above_sma50,3,low_20bps,20,20,0,-9.3479015466196863e-05,-9.3479015466196863e-05,0
validation,BTCUSDT,4h,signal,trend_sma20_cross_above_sma50,6,base_30bps,20,20,0,-0.0056253585599613963,-0.0056253585599613963,0
validation,BTCUSDT,4h,signal,trend_sma20_cross_above_sma50,6,high_50bps,20,20,0,-0.0076121225689056663,-0.0076121225689056663,0
validation,BTCUSDT,4h,signal,trend_sma20_cross_above_sma50,6,low_20bps,20,20,0,-0.0046304859847974833,-0.0046304859847974833,0
validation,ETHUSDT,1h,baseline,always_flat,,base_30bps,0,0,0,,,
validation,ETHUSDT,1h,baseline,always_flat,,high_50bps,0,0,0,,,
validation,ETHUSDT,1h,baseline,always_flat,,low_20bps,0,0,0,,,
validation,ETHUSDT,1h,baseline,periodic_entry_baseline,12,base_30bps,50,50,0,-0.0051812529842045693,-0.0051812529842045693,0
validation,ETHUSDT,1h,baseline,periodic_entry_baseline,12,high_50bps,50,50,0,-0.0071689043176412851,-0.0071689043176412851,0
validation,ETHUSDT,1h,baseline,periodic_entry_baseline,12,low_20bps,50,50,0,-0.0041859360810787474,-0.0041859360810787474,0
validation,ETHUSDT,1h,baseline,periodic_entry_baseline,24,base_30bps,50,50,0,-0.0056179155828735604,-0.0056179155828735604,0
validation,ETHUSDT,1h,baseline,periodic_entry_baseline,24,high_50bps,50,50,0,-0.0076046944629120138,-0.0076046944629120138,0
validation,ETHUSDT,1h,baseline,periodic_entry_baseline,24,low_20bps,50,50,0,-0.0046230355610054948,-0.0046230355610054948,0
validation,ETHUSDT,1h,baseline,periodic_entry_baseline,4,base_30bps,50,50,0,-0.0042631601387538584,-0.0042631601387538584,0
validation,ETHUSDT,1h,baseline,periodic_entry_baseline,4,high_50bps,50,50,0,-0.006252645824904559,-0.006252645824904559,0
validation,ETHUSDT,1h,baseline,periodic_entry_baseline,4,low_20bps,50,50,0,-0.0032669246830470209,-0.0032669246830470209,0
validation,ETHUSDT,1h,baseline,segment_buy_and_hold,,base_30bps,2,2,0,0.29455516751466804,0.29455516751466804,0
validation,ETHUSDT,1h,baseline,segment_buy_and_hold,,high_50bps,2,2,0,0.29196864176549331,0.29196864176549331,0
validation,ETHUSDT,1h,baseline,segment_buy_and_hold,,low_20bps,2,2,0,0.2958503709314928,0.2958503709314928,0
validation,ETHUSDT,1h,signal,breakout_close_above_prior_high_20,12,base_30bps,164,164,0,-0.0033443409772588297,-0.0033443409772588297,0
validation,ETHUSDT,1h,signal,breakout_close_above_prior_high_20,12,high_50bps,164,164,0,-0.0053356624673055065,-0.0053356624673055065,0
validation,ETHUSDT,1h,signal,breakout_close_above_prior_high_20,12,low_20bps,164,164,0,-0.0023471862422912398,-0.0023471862422912398,0
validation,ETHUSDT,1h,signal,breakout_close_above_prior_high_20,24,base_30bps,136,136,0,-0.0036141334045332123,-0.0036141334045332123,0
validation,ETHUSDT,1h,signal,breakout_close_above_prior_high_20,24,high_50bps,136,136,0,-0.005604915848367263,-0.005604915848367263,0
validation,ETHUSDT,1h,signal,breakout_close_above_prior_high_20,24,low_20bps,136,136,0,-0.0026172485970916075,-0.0026172485970916075,0
validation,ETHUSDT,1h,signal,breakout_close_above_prior_high_20,4,base_30bps,196,196,0,-0.0025376655217656174,-0.0025376655217656174,0
validation,ETHUSDT,1h,signal,breakout_close_above_prior_high_20,4,high_50bps,196,196,0,-0.0045305987521916877,-0.0045305987521916877,0
validation,ETHUSDT,1h,signal,breakout_close_above_prior_high_20,4,low_20bps,196,196,0,-0.0015397037073992762,-0.0015397037073992762,0
validation,ETHUSDT,1h,signal,mean_reversion_close_2pct_below_sma20,12,base_30bps,55,55,0,-0.00011118030996637036,-0.00011118030996637036,0
validation,ETHUSDT,1h,signal,mean_reversion_close_2pct_below_sma20,12,high_50bps,55,55,0,-0.0021089616663262003,-0.0021089616663262003,0
validation,ETHUSDT,1h,signal,mean_reversion_close_2pct_below_sma20,12,low_20bps,55,55,0,0.00088920920467571059,0.00088920920467571059,0
validation,ETHUSDT,1h,signal,mean_reversion_close_2pct_below_sma20,24,base_30bps,49,49,0,0.0052469873964954717,0.0052469873964954717,0
validation,ETHUSDT,1h,signal,mean_reversion_close_2pct_below_sma20,24,high_50bps,49,49,0,0.0032385004023312964,0.0032385004023312964,0
validation,ETHUSDT,1h,signal,mean_reversion_close_2pct_below_sma20,24,low_20bps,49,49,0,0.0062527377619498933,0.0062527377619498933,0
validation,ETHUSDT,1h,signal,mean_reversion_close_2pct_below_sma20,4,base_30bps,82,82,0,-0.0016801938635038394,-0.0016801938635038394,0
validation,ETHUSDT,1h,signal,mean_reversion_close_2pct_below_sma20,4,high_50bps,82,82,0,-0.0036748403252999714,-0.0036748403252999714,0
validation,ETHUSDT,1h,signal,mean_reversion_close_2pct_below_sma20,4,low_20bps,82,82,0,-0.00068137414809978189,-0.00068137414809978189,0
validation,ETHUSDT,1h,signal,mean_reversion_rsi14_below_30,12,base_30bps,75,75,0,-0.0021637736064875281,-0.0021637736064875281,0
validation,ETHUSDT,1h,signal,mean_reversion_rsi14_below_30,12,high_50bps,75,75,0,-0.004157453874267073,-0.004157453874267073,0
validation,ETHUSDT,1h,signal,mean_reversion_rsi14_below_30,12,low_20bps,75,75,0,-0.0011654377129793033,-0.0011654377129793033,0
validation,ETHUSDT,1h,signal,mean_reversion_rsi14_below_30,24,base_30bps,65,65,0,0.0034179469572506514,0.0034179469572506514,0
validation,ETHUSDT,1h,signal,mean_reversion_rsi14_below_30,24,high_50bps,65,65,0,0.0014131143922765719,0.0014131143922765719,0
validation,ETHUSDT,1h,signal,mean_reversion_rsi14_below_30,24,low_20bps,65,65,0,0.0044218673663726652,0.0044218673663726652,0
validation,ETHUSDT,1h,signal,mean_reversion_rsi14_below_30,4,base_30bps,113,113,0,-0.0015186676096986314,-0.0015186676096986314,0
validation,ETHUSDT,1h,signal,mean_reversion_rsi14_below_30,4,high_50bps,113,113,0,-0.0035136368015144166,-0.0035136368015144166,0
validation,ETHUSDT,1h,signal,mean_reversion_rsi14_below_30,4,low_20bps,113,113,0,-0.00051968628715639111,-0.00051968628715639111,0
validation,ETHUSDT,1h,signal,momentum_return_12_positive,12,base_30bps,465,465,0,-0.0017818990319791762,-0.0017818990319791762,0
validation,ETHUSDT,1h,signal,momentum_return_12_positive,12,high_50bps,465,465,0,-0.0037763422864932508,-0.0037763422864932508,0
validation,ETHUSDT,1h,signal,momentum_return_12_positive,12,low_20bps,465,465,0,-0.00078318107267252401,-0.00078318107267252401,0
validation,ETHUSDT,1h,signal,momentum_return_12_positive,24,base_30bps,273,273,0,-0.0014715540148357313,-0.0014715540148357313,0
validation,ETHUSDT,1h,signal,momentum_return_12_positive,24,high_50bps,273,273,0,-0.0034666173397787056,-0.0034666173397787056,0
validation,ETHUSDT,1h,signal,momentum_return_12_positive,24,low_20bps,273,273,0,-0.00047252555510646953,-0.00047252555510646953,0
validation,ETHUSDT,1h,signal,momentum_return_12_positive,4,base_30bps,1006,1006,0,-0.0025869021811977719,-0.0025869021811977719,0
validation,ETHUSDT,1h,signal,momentum_return_12_positive,4,high_50bps,1006,1006,0,-0.0045797370366062158,-0.0045797370366062158,0
validation,ETHUSDT,1h,signal,momentum_return_12_positive,4,low_20bps,1006,1006,0,-0.0015889896281461664,-0.0015889896281461664,0
validation,ETHUSDT,1h,signal,trend_sma20_cross_above_sma50,12,base_30bps,91,91,0,-0.0016611539316340929,-0.0016611539316340929,0
validation,ETHUSDT,1h,signal,trend_sma20_cross_above_sma50,12,high_50bps,91,91,0,-0.0036558384352806702,-0.0036558384352806702,0
validation,ETHUSDT,1h,signal,trend_sma20_cross_above_sma50,12,low_20bps,91,91,0,-0.000662315166763914,-0.000662315166763914,0
validation,ETHUSDT,1h,signal,trend_sma20_cross_above_sma50,24,base_30bps,87,87,0,-0.00015313615295273805,-0.00015313615295273805,0
validation,ETHUSDT,1h,signal,trend_sma20_cross_above_sma50,24,high_50bps,87,87,0,-0.0021508336813916597,-0.0021508336813916597,0
validation,ETHUSDT,1h,signal,trend_sma20_cross_above_sma50,24,low_20bps,87,87,0,0.00084721138483695761,0.00084721138483695761,0
validation,ETHUSDT,1h,signal,trend_sma20_cross_above_sma50,4,base_30bps,92,92,0,-0.0027726082317496943,-0.0027726082317496943,0
validation,ETHUSDT,1h,signal,trend_sma20_cross_above_sma50,4,high_50bps,92,92,0,-0.0047650720458200973,-0.0047650720458200973,0
validation,ETHUSDT,1h,signal,trend_sma20_cross_above_sma50,4,low_20bps,92,92,0,-0.0017748814777410701,-0.0017748814777410701,0
validation,ETHUSDT,4h,baseline,always_flat,,base_30bps,0,0,0,,,
validation,ETHUSDT,4h,baseline,always_flat,,high_50bps,0,0,0,,,
validation,ETHUSDT,4h,baseline,always_flat,,low_20bps,0,0,0,,,
validation,ETHUSDT,4h,baseline,periodic_entry_baseline,1,base_30bps,50,50,0,-0.0042631601387538584,-0.0042631601387538584,0
validation,ETHUSDT,4h,baseline,periodic_entry_baseline,1,high_50bps,50,50,0,-0.006252645824904559,-0.006252645824904559,0
validation,ETHUSDT,4h,baseline,periodic_entry_baseline,1,low_20bps,50,50,0,-0.0032669246830470209,-0.0032669246830470209,0
validation,ETHUSDT,4h,baseline,periodic_entry_baseline,3,base_30bps,50,50,0,-0.0051812529842045693,-0.0051812529842045693,0
validation,ETHUSDT,4h,baseline,periodic_entry_baseline,3,high_50bps,50,50,0,-0.0071689043176412851,-0.0071689043176412851,0
validation,ETHUSDT,4h,baseline,periodic_entry_baseline,3,low_20bps,50,50,0,-0.0041859360810787474,-0.0041859360810787474,0
validation,ETHUSDT,4h,baseline,periodic_entry_baseline,6,base_30bps,50,50,0,-0.0056179155828735604,-0.0056179155828735604,0
validation,ETHUSDT,4h,baseline,periodic_entry_baseline,6,high_50bps,50,50,0,-0.0076046944629120138,-0.0076046944629120138,0
validation,ETHUSDT,4h,baseline,periodic_entry_baseline,6,low_20bps,50,50,0,-0.0046230355610054948,-0.0046230355610054948,0
validation,ETHUSDT,4h,baseline,segment_buy_and_hold,,base_30bps,2,2,0,0.30652845851124022,0.30652845851124022,0
validation,ETHUSDT,4h,baseline,segment_buy_and_hold,,high_50bps,2,2,0,0.3039180100848079,0.3039180100848079,0
validation,ETHUSDT,4h,baseline,segment_buy_and_hold,,low_20bps,2,2,0,0.30783564121469453,0.30783564121469453,0
validation,ETHUSDT,4h,signal,breakout_close_above_prior_high_20,1,base_30bps,69,69,0,0.00044801597133336288,0.00044801597133336288,0
validation,ETHUSDT,4h,signal,breakout_close_above_prior_high_20,1,high_50bps,69,69,0,-0.001550882661150902,-0.001550882661150902,0
validation,ETHUSDT,4h,signal,breakout_close_above_prior_high_20,1,low_20bps,69,69,0,0.0014489649622746491,0.0014489649622746491,0
validation,ETHUSDT,4h,signal,breakout_close_above_prior_high_20,3,base_30bps,57,57,0,0.0020842709672037512,0.0020842709672037512,0
validation,ETHUSDT,4h,signal,breakout_close_above_prior_high_20,3,high_50bps,57,57,0,8.2103091518973724e-05,8.2103091518973724e-05,0
validation,ETHUSDT,4h,signal,breakout_close_above_prior_high_20,3,low_20bps,57,57,0,0.003086857032496614,0.003086857032496614,0
validation,ETHUSDT,4h,signal,breakout_close_above_prior_high_20,6,base_30bps,49,49,0,0.0018038488102168088,0.0018038488102168088,0
validation,ETHUSDT,4h,signal,breakout_close_above_prior_high_20,6,high_50bps,49,49,0,-0.00019775878101820616,-0.00019775878101820616,0
validation,ETHUSDT,4h,signal,breakout_close_above_prior_high_20,6,low_20bps,49,49,0,0.0028061543129311137,0.0028061543129311137,0
validation,ETHUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,1,base_30bps,131,131,0,-0.0022963493160928863,-0.0022963493160928863,0
validation,ETHUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,1,high_50bps,131,131,0,-0.0042897646971413019,-0.0042897646971413019,0
validation,ETHUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,1,low_20bps,131,131,0,-0.0012981460646816552,-0.0012981460646816552,0
validation,ETHUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,3,base_30bps,81,81,0,-0.0007324059267193807,-0.0007324059267193807,0
validation,ETHUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,3,high_50bps,81,81,0,-0.0027289460721257714,-0.0027289460721257714,0
validation,ETHUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,3,low_20bps,81,81,0,0.00026736205122684313,0.00026736205122684313,0
validation,ETHUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,6,base_30bps,58,58,0,0.0055058380549017558,0.0055058380549017558,0
validation,ETHUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,6,high_50bps,58,58,0,0.003496833876217382,0.003496833876217382,0
validation,ETHUSDT,4h,signal,mean_reversion_close_2pct_below_sma20,6,low_20bps,58,58,0,0.006511847400634185,0.006511847400634185,0
validation,ETHUSDT,4h,signal,mean_reversion_rsi14_below_30,1,base_30bps,44,44,0,-0.0019807579099041643,-0.0019807579099041643,0
validation,ETHUSDT,4h,signal,mean_reversion_rsi14_below_30,1,high_50bps,44,44,0,-0.0039748038436851103,-0.0039748038436851103,0
validation,ETHUSDT,4h,signal,mean_reversion_rsi14_below_30,1,low_20bps,44,44,0,-0.00098223890905415907,-0.00098223890905415907,0
validation,ETHUSDT,4h,signal,mean_reversion_rsi14_below_30,3,base_30bps,30,30,0,-0.0027570833914898562,-0.0027570833914898562,0
validation,ETHUSDT,4h,signal,mean_reversion_rsi14_below_30,3,high_50bps,30,30,0,-0.0047495782242453505,-0.0047495782242453505,0
validation,ETHUSDT,4h,signal,mean_reversion_rsi14_below_30,3,low_20bps,30,30,0,-0.0017593411048669183,-0.0017593411048669183,0
validation,ETHUSDT,4h,signal,mean_reversion_rsi14_below_30,6,base_30bps,21,21,0,-0.0012405875962628718,-0.0012405875962628718,0
validation,ETHUSDT,4h,signal,mean_reversion_rsi14_below_30,6,high_50bps,21,21,0,-0.0032361123929173863,-0.0032361123929173863,0
validation,ETHUSDT,4h,signal,mean_reversion_rsi14_below_30,6,low_20bps,21,21,0,-0.00024132805445848104,-0.00024132805445848104,0
validation,ETHUSDT,4h,signal,momentum_return_12_positive,1,base_30bps,552,552,0,-0.0025532992887587029,-0.0025532992887587029,0
validation,ETHUSDT,4h,signal,momentum_return_12_positive,1,high_50bps,552,552,0,-0.0045462012828636801,-0.0045462012828636801,0
validation,ETHUSDT,4h,signal,momentum_return_12_positive,1,low_20bps,552,552,0,-0.0015553531159879881,-0.0015553531159879881,0
validation,ETHUSDT,4h,signal,momentum_return_12_positive,3,base_30bps,311,311,0,-0.0020758053136930876,-0.0020758053136930876,0
validation,ETHUSDT,4h,signal,momentum_return_12_positive,3,high_50bps,311,311,0,-0.0040696613424290942,-0.0040696613424290942,0
validation,ETHUSDT,4h,signal,momentum_return_12_positive,3,low_20bps,311,311,0,-0.0010773814078418984,-0.0010773814078418984,0
validation,ETHUSDT,4h,signal,momentum_return_12_positive,6,base_30bps,197,197,0,-0.0014271338082545014,-0.0014271338082545014,0
validation,ETHUSDT,4h,signal,momentum_return_12_positive,6,high_50bps,197,197,0,-0.0034222858849254877,-0.0034222858849254877,0
validation,ETHUSDT,4h,signal,momentum_return_12_positive,6,low_20bps,197,197,0,-0.00042806090607521851,-0.00042806090607521851,0
validation,ETHUSDT,4h,signal,trend_sma20_cross_above_sma50,1,base_30bps,21,21,0,-0.0029546622225198487,-0.0029546622225198487,0
validation,ETHUSDT,4h,signal,trend_sma20_cross_above_sma50,1,high_50bps,21,21,0,-0.0049467622920803429,-0.0049467622920803429,0
validation,ETHUSDT,4h,signal,trend_sma20_cross_above_sma50,1,low_20bps,21,21,0,-0.0019571176136656395,-0.0019571176136656395,0
validation,ETHUSDT,4h,signal,trend_sma20_cross_above_sma50,3,base_30bps,21,21,0,-0.00097633460850320478,-0.00097633460850320478,0
validation,ETHUSDT,4h,signal,trend_sma20_cross_above_sma50,3,high_50bps,21,21,0,-0.0029723873835508204,-0.0029723873835508204,0
validation,ETHUSDT,4h,signal,trend_sma20_cross_above_sma50,3,low_20bps,21,21,0,2.3189318613823334e-05,2.3189318613823334e-05,0
validation,ETHUSDT,4h,signal,trend_sma20_cross_above_sma50,6,base_30bps,21,21,0,-0.00058933976981012128,-0.00058933976981012128,0
validation,ETHUSDT,4h,signal,trend_sma20_cross_above_sma50,6,high_50bps,21,21,0,-0.0025861657618980369,-0.0025861657618980369,0
validation,ETHUSDT,4h,signal,trend_sma20_cross_above_sma50,6,low_20bps,21,21,0,0.00041057134593348534,0.00041057134593348534,0
validation,SOLUSDT,1h,baseline,always_flat,,base_30bps,0,0,0,,,
validation,SOLUSDT,1h,baseline,always_flat,,high_50bps,0,0,0,,,
validation,SOLUSDT,1h,baseline,always_flat,,low_20bps,0,0,0,,,
validation,SOLUSDT,1h,baseline,periodic_entry_baseline,12,base_30bps,50,50,0,-0.0038480204699073029,-0.0038480204699073029,0
validation,SOLUSDT,1h,baseline,periodic_entry_baseline,12,high_50bps,50,50,0,-0.0058383356065672973,-0.0058383356065672973,0
validation,SOLUSDT,1h,baseline,periodic_entry_baseline,12,low_20bps,50,50,0,-0.0028513696666501564,-0.0028513696666501564,0
validation,SOLUSDT,1h,baseline,periodic_entry_baseline,24,base_30bps,50,50,0,-0.0047185411932860414,-0.0047185411932860414,0
validation,SOLUSDT,1h,baseline,periodic_entry_baseline,24,high_50bps,50,50,0,-0.0067071170264982327,-0.0067071170264982327,0
validation,SOLUSDT,1h,baseline,periodic_entry_baseline,24,low_20bps,50,50,0,-0.0037227613466660815,-0.0037227613466660815,0
validation,SOLUSDT,1h,baseline,periodic_entry_baseline,4,base_30bps,50,50,0,-0.0013116149173071246,-0.0013116149173071246,0
validation,SOLUSDT,1h,baseline,periodic_entry_baseline,4,high_50bps,50,50,0,-0.0033069978011259814,-0.0033069978011259814,0
validation,SOLUSDT,1h,baseline,periodic_entry_baseline,4,low_20bps,50,50,0,-0.00031242643839074935,-0.00031242643839074935,0
validation,SOLUSDT,1h,baseline,segment_buy_and_hold,,base_30bps,2,2,0,2.4769816325844976,2.4769816325844976,0
validation,SOLUSDT,1h,baseline,segment_buy_and_hold,,high_50bps,2,2,0,2.4700346111305156,2.4700346111305156,0
validation,SOLUSDT,1h,baseline,segment_buy_and_hold,,low_20bps,2,2,0,2.4804603553178097,2.4804603553178097,0
validation,SOLUSDT,1h,signal,breakout_close_above_prior_high_20,12,base_30bps,157,157,0,0.0044696742149829037,0.0044696742149829037,0
validation,SOLUSDT,1h,signal,breakout_close_above_prior_high_20,12,high_50bps,157,157,0,0.0024627402952720895,0.0024627402952720895,0
validation,SOLUSDT,1h,signal,breakout_close_above_prior_high_20,12,low_20bps,157,157,0,0.0054746468780157475,0.0054746468780157475,0
validation,SOLUSDT,1h,signal,breakout_close_above_prior_high_20,24,base_30bps,128,128,0,0.0092604513293597542,0.0092604513293597542,0
